Availability,Available_Colors_OR_Size,Available_Size,Context_Identifier,Description,Execution_Id,Feed_Code,Price_Currency,Product_Id,Product_Price,Product_Title,Record_Create_By,Record_Create_Date,Site,Source,Source_Country,Type
Availability,Available_Colors_OR_Size,Available_Size,Context_Identifier,Description,Execution_Id,Feed_Code,Price_Currency,Product_Id,Product_Price,Product_Title,Record_Create_By,Record_Create_Date,Site,Source,Source_Country,Type
Add to bag,,,,"Small chain bag in black calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 160 mm high x 235 mm wide x 105 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002352,"2,720","Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Small handle bag in navy blue calfskin, black enamel and palladium-finish clasp, silver hot-stamped “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 180 mm high x 210 mm wide x 90 mm deep. Hand and cross-body carry.",,aeid5482 ,£,L1002373,"2,640","Small model handle bag, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Mini chain bag in beige calfskin, palladium-finish clasp, silver hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 140 mm high x 200 mm wide x 85 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002390,"2,470","Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Mini chain bag in black calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 140 mm high x 200 mm wide x 85 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002353,"2,470","Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Small handle bag in grey calfskin, golden and black enamel-finish clasp, golden hot-stamped “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 180 mm high x 210 mm wide x 90 mm deep. Hand and cross-body carry.",,aeid5482 ,£,L1002375,"2,640","Small model handle bag, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Mini handle bag in navy blue calfskin, black enamel and palladium-finish clasp, silver hot-stamped “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 150 mm high x 185 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482 ,£,L1002374,"2,300","Handle bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Mini chain bag in red calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 140 mm high x 200 mm wide x 85 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002357,"2,470","Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Mini chain bag in petrol blue calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 140 mm high x 200 mm wide x 85 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002361,"2,470","Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Small chain bag in beige calfskin, palladium-finish clasp, silver hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 160 mm high x 235 mm wide x 105 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002389,"2,720","Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Small chain bag in cream white calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 160 mm high x 235 mm wide x 105 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002358,"2,720","Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Mini chain bag in pale yellow calfskin, palladium-finish clasp, silver hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 140 mm high x 200 mm wide x 85 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002362,"2,470","Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Small handle bag in cherry red calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 180 mm high x 210 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482 ,£,L1002324,"2,640","Top handle bag small model, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Mini handle bag in grey calfskin, golden and black enamel-finish clasp, golden hot-stamped “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 150 mm high x 185 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482 ,£,L1002376,"2,300","Handle bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Mini chain bag in navy blue calfskin, palladium-finish clasp, silver hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 140 mm high x 200 mm wide x 85 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002355,"2,470","Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Small chain bag in petrol blue calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 160 mm high x 235 mm wide x 105 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002360,"2,720","Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Small chain bag in navy blue calfskin, palladium-finish clasp, silver hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 160 mm high x 235 mm wide x 105 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002354,"2,720","Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Mini chain bag in cream white calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 140 mm high x 200 mm wide x 85 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002359,"2,470","Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Small chain bag in red calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 160 mm high x 235 mm wide x 105 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002356,"2,720","Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Mini model handle bag in cherry red calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 150 mm high x 185 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482 ,£,L1002326,"2,300","Top handle bag mini model, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Jewellery case in red calfskin, XS model. Exterior: red calfskin and hot-stamped motif. Interior: black fabric, removable black cushion to hold items and slot for rings. Gold-finish zipped closure. Dimensions: 50 mm high x 90 mm wide.",,aeid5482 ,£,OG000808,420,"Diabolo de Cartier jewellery case, XS model",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Diabolo de Cartier card holder in red calfskin, hot-stamped motifs, gold hot-stamped “Cartier” signature on the central pocket, two flat pockets on the surfaces. Dimensions: 75 mm high x 100 mm wide.",,aeid5482 ,£,L3002000,220,Diabolo de Cartier simple card holder,aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Red calfskin passport holder. Exterior: red calfskin and hot-stamped motif. Interior: black calfskin, gold-coloured Cartier logo, three credit card slots, two flat pockets. Dimensions: 137 mm high x 100 mm wide.",,aeid5482 ,£,L3002012,345,Diabolo de Cartier passport holder,aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Simple card holder in graduated leaf green calfskin. Exterior: embossed double C logo, palladium-finish metal corners, two credit card slots, one flat pocket. Dimensions: height 70 mm x width 110 mm.",,aeid5482 ,£,L3001962,215,"Simple card holder, Must de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,Double C de Cartier Simple Card Holder in cherry red calfskin with gold and cherry red enamel-finish “Cartier” signature 1 large interior slot and three card slots at the back Dimensions: 100 mm high x 70 mm wide,,aeid5482 ,£,L3001887,265,"Simple Card Holder, Double C de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Double C de Cartier multi-card holder with flap in cherry red calfskin, gold and cherry red enamel-finish “Cartier” signature. Interior: black calfskin, two gusseted compartments, one flat pocket, golden hot stamped “Cartier” signature. Dimensions: 110 mm high x 70 mm wide.",,aeid5482 ,£,L3001900,400,"Multi-card holder with flap, Double C de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Six-credit card wallet in graduated leaf green calfskin. Exterior: embossed double C logo, palladium-finish metal corners. Interior: leaf green calfskin, silver-coloured Cartier marking, six credit card slots, two flat pockets. Dimensions: height 91 mm x width 119 mm",,aeid5482 ,£,L3001964,510,"Six-credit card wallet, Must de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Four-credit card holder in graduated leaf green calfskin. Exterior: embossed double C logo, palladium-finish metal corners. Interior: leaf green calfskin, silver-coloured Cartier marking, four credit card slots, two flat pockets. Dimensions: height 107 mm x width 71 mm.",,aeid5482 ,£,L3001963,320,"Four-credit card holder, Must de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Six-credit card wallet in leaf green dots calfskin. Exterior: printed double C logo, gold-finish metal corners. Interior: leaf green calfskin, gold-coloured Cartier marking, six credit card pockets, two banknote pockets. Dimensions: height 91 mm x width 119 mm.",,aeid5482 ,£,L3001961,510,"Six-credit card wallet, Must de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Four-credit card holder in leaf green dots calfskin. Exterior: printed double C logo, golden finish metal corners. Interior: leaf green calfskin, gold-coloured Cartier marking, four credit card pockets, three flat pockets. Dimensions: height 107 mm x width 71 mm.",,aeid5482 ,£,L3001960,320,"Four-credit card holder, Must de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Simple card holder in leaf green dots calfskin. Exterior: printed double C logo, gold-finish metal corners, two credit card pockets, one flat pocket. Dimensions: height 70 mm x width 110 mm.",,aeid5482 ,£,L3001959,215,"Simple card holder, Must de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Panthère de Cartier international wallet in cherry red calfskin, gold-finish Cartier signature. Interior: black lambskin, twelve credit card pockets, one zipped coin pocket, two flat pockets, two gussets, gold-coloured Cartier hot stamping. Dimensions: height 190 mm x width 100 mm.",,aeid5482 ,£,L3002044,730,"International wallet with flap, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Card holder in red calfskin, Diabolo de Cartier motif on the front, two flat pockets on the surfaces. Dimensions: 75 mm high x 100 mm wide.",,aeid5482 ,£,L3001945,195,"Card Holder, Must de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Mini model handle bag in pale pink calfskin, palladium and black enamel-finish clasp, silver embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 150 mm high x 185 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482 ,£,L1002328,"2,300","Top handle bag mini model, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Mini model handle bag in black calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 150 mm high x 185 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482 ,£,L1002325,"2,300","Top handle bag mini model, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Mini model handle bag in dark green calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 150 mm high x 185 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482 ,£,L1002327,"2,300","Top handle bag mini model, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Small handle bag in black calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 180 mm high x 210 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482 ,£,L1002323,"2,640","Top handle bag small model, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Small handle bag in dark green calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 180 mm high x 210 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482 ,£,L1002330,"2,640","Top handle bag small model, Panthère de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Mini model chain bag in dark green calfskin, gold and dark green enamel-finish clasp, golden hot-stamped “Cartier” signature inside. One interior compartment, six credit card slots, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Removable chain. Dimensions: 120 mm high x 200 mm wide x 35 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002367,"2,170","Mini model chain bag, Double C de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Must de Cartier pouch in taupe calfskin, large model. Zipped closure, palladium-finish metal parts. Exterior: embossed double C logo, one zipped pocket, detachable handle. Interior: black fabric lining, one zipped pocket, one flat pocket with embossed silver-coloured Cartier signature. Dimensions: 250 mm high x 350 mm wide x 40 mm deep. Hand and wrist carry with detachable handle.",,aeid5482 ,£,L1002349,"1,070","Pouch large model, Must de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Must de Cartier document holder in taupe calfskin, small model. Zipped closure, palladium-finish metal parts. Exterior: embossed double C logo, one zipped pocket. Interior: black fabric lining, one laptop compartment, one zipped pocket, two additional compartments. Embossed silver-coloured Cartier signature. Dimensions: 270 mm high x 350 mm wide x 60 mm deep. Hand and shoulder carry with adjustable and detachable strap.",,aeid5482 ,£,L1002348,"2,040","Document holder small model, Must de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Black calfskin passport holder. Exterior: embossed double C logo, stainless steel metallic-finished corners. Interior: burgundy calfskin, silver Cartier marking, three credit card slots, two flat pockets. Dimensions: 137 mm high x 100 mm wide.",,aeid5482 ,£,L3001656,310,"Passport Holder, Must de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Single card holder in smooth and grained Capri blue marquetry calfskin. Exterior: embossed double C logo, golden metal corners, two credit card slots, one flat pocket. Dimensions: 70 mm high x 110 mm wide.",,aeid5482 ,£,L3001926,220,"Single card holder, Must de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Small model chain bag in cherry red calfskin, golden and cherry red enamel-finish clasp, golden embossed “Cartier” signature inside. One interior compartment, one zipped pocket, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 150 mm high x 240 mm wide x 50 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002310,"2,470","Chain bag small model, Double C de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Four-credit card holder in smooth and grained ash grey marquetry calfskin. Exterior: embossed double C logo, ruthenium metal corners. Interior: ash grey calfskin, silver-coloured Cartier marking, four credit card slots, three flat pockets. Dimensions: 107 mm high x 71 mm wide",,aeid5482 ,£,L3001954,340,Must de Cartier 4-card holder,aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Nano model shoulder bag in black calfskin, gold and black enamel-finish clasp, golden hot stamped “Cartier” signature inside. Three inside compartments, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Dimensions: 130 mm high x 170 mm wide x 60 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002295,"1,790","Shoulder Bag, Nano, Double C de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Small model chain bag in black calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. One interior compartment, one zipped pocket, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 150 mm high x 240 mm wide x 50 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002305,"2,470","Chain bag  small model, Double C de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Small model chain bag in dark green calfskin, gold and dark green enamel-finish clasp, golden hot-stamped “Cartier” signature inside. One interior compartment, one zipped pocket, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 150 mm high x 240 mm wide x 50 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002368,"2,470","Chain bag small model, Double C de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Mini model shoulder bag in black calfskin, gold and black enamel-finish clasp, golden hot stamped “Cartier” signature inside. Three inside compartments, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Dimensions: 160 mm high x 190 mm wide x 70 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002289,"2,090","Shoulder Bag, Mini, Double C de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Mini model shoulder bag in dark green calfskin, gold and dark green enamel-finish clasp, golden hot-stamped “Cartier” signature inside. Three inside compartments, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Dimensions: 160 mm high x 190 mm wide x 70 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002345,"2,090","Mini model shoulder bag, Double C de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Ash grey calfskin credit/business card holder. Exterior: embossed double C logo, palladium-finish metal corners. Interior: ash grey calfskin, silver-coloured Cartier marking, two credit card pockets, one flat pocket, one gusseted pocket. Dimensions: 112 mm high x 78 mm wide.",,aeid5482 ,£,L3001951,315,Must de Cartier credit/business card holder,aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Six-credit card wallet in ash grey calfskin. Exterior: embossed double C logo, palladium-finish metal corners. Interior: ash grey calfskin, silver-coloured Cartier marking, six credit card slots, two banknote pocket. Dimensions: 91 mm high x 119 mm wide.",,aeid5482 ,£,L3001952,410,Must de Cartier 6-credit card wallet,aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Six-credit card holder in smooth and grained ash grey marquetry calfskin. Exterior: embossed double C logo, ruthenium-finish metal corners. Interior: ash grey calfskin, silver-coloured Cartier marking, six credit card slots, two banknote pocket. Dimensions: 91 mm high x 119 mm wide.",,aeid5482 ,£,L3001955,530,Must de Cartier 6-credit card wallet,aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Simple card holder in smooth and grained ash grey marquetry calfskin. Exterior: embossed double C logo, ruthenium metal corners, two credit card slots, one flat pocket. Dimensions: 70 mm high x 110 mm wide.",,aeid5482 ,£,L3001953,220,Must de Cartier simple card holder,aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Simple card holder in ash grey calfskin. Exterior: embossed double C logo, palladium-finish metal corners, two credit card slots, one flat pocket. Dimensions: 70 mm high x 110 mm wide.",,aeid5482 ,£,L3001950,170,Must de Cartier simple card holder,aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Black calfskin passport holder. Exterior: black calfskin and hot-stamped motif. Interior: black calfskin, gold-coloured Cartier logo, three credit card slots, two flat pockets. Dimensions: 137 mm high x 100 mm wide.",,aeid5482 ,£,L3002013,345,Diabolo de Cartier passport holder,aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Diabolo de Cartier card holder in black calfskin, hot-stamped motifs, gold hot-stamped “Cartier” signature on the back of the central pocket, two flat pockets on the surfaces. Dimensions: 75 mm high x 100 mm wide.",,aeid5482 ,£,L3002001,220,Diabolo de Cartier simple card holder,aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Must de Cartier triptych wallet in black calfskin, signature Cartier medallion. Exterior: One coin compartment with a push button. Interior: burgundy calfskin, three slots for credit cards, one banknote compartment, golden hot stamped Cartier marking. Dimensions: 70 mm high x 95 mm wide.",,aeid5482 ,£,L3001813,375,"Trifold Wallet, Must de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Six-credit card wallet in smooth and grained Capri blue marquetry calfskin. Exterior: embossed double C logo, golden metal corners. Interior: Capri blue calfskin, golden Cartier marking, six credit card slots, two banknote pockets. Dimensions: 91 mm high x 119 mm wide.",,aeid5482 ,£,L3001920,530,"Six-credit card wallet, Must de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"4-credit card holder in smooth and grained Capri blue marquetry calfskin. Exterior: embossed double C logo, golden metal corners; Interior: Capri blue calfskin, golden Cartier Capri marking, four credit card slots, three flat pockets. Dimensions: 107 mm high x 71 mm wide",,aeid5482 ,£,L3001923,340,"Four-card holder, Must de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Mini model chain bag in pale pink calfskin, gold and pale pink enamel-finish clasp, silver hot-stamped “Cartier” signature inside. One interior compartment, six credit card slots, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Removable chain. Dimensions: 120 mm high x 200 mm wide x 35 mm deep. Shoulder and cross-body carry.",,aeid5482 ,£,L1002370,"2,170","Mini model chain bag, Double C de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Four-credit card holder in graduated taupe calfskin. Exterior: embossed double C logo, stainless steel metal corners. Interior: taupe calfskin, silver-coloured Cartier marking, four credit card slots, three flat pockets. Dimensions: 107 mm high x 71 mm wide.",,aeid5482 ,£,L3001966,320,"Must de Cartier Small Leather Goods, card holder",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Double C de Cartier international wallet in pale pink calfskin, pale pink enamel and golden-finish “Cartier” signature. Interior: black calfskin, twelve credit card slots, one zipped coin pocket, two flat pockets, two gussets, golden hot-stamped “Cartier” signature. Dimensions: 190 mm high x 100 mm wide.",,aeid5482 ,£,L3001996,710,Double C de Cartier international wallet with flap,aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Double C de Cartier international wallet in grey calfskin, grey enamel and golden-finish “Cartier” signature. Interior: black calfskin, twelve credit card slots, one zipped coin pocket, two flat pockets, two gussets, golden hot-stamped “Cartier” signature. Dimensions: 190 mm high x 100 mm wide.",,aeid5482 ,£,L3001997,710,Double C de Cartier international wallet with flap,aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Double C de Cartier mini wallet in grey calfskin, grey enamel and golden-finish “Cartier” signature. Interior: black calfskin, one gusset, four credit card slots, one zipped pocket, one flat pocket, gold hot-stamped “Cartier” signature. Dimensions: 85 mm high x 110 mm wide.",,aeid5482 ,£,L3001989,530,"Mini wallet, Double C de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Double C de Cartier mini wallet in pale pink calfskin, powder pink enamel and golden-finish “Cartier” signature. Interior: black calfskin, one gusset, four credit card slots, one zipped pocket, one flat pocket, gold hot-stamped “Cartier” signature. Dimensions: 85 mm high x 110 mm wide.",,aeid5482 ,£,L3001988,530,"Mini wallet, Double C de Cartier",aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
Add to bag,,,,"Six-credit card holder in taupe non-animal material. Exterior: embossed double C logo, palladium-finish stainless steel corners. Interior: taupe non-animal material, silver-coloured Cartier marking, six credit card slots, two banknote pockets. Dimensions: 91 mm high x 119 mm wide",,aeid5482 ,£,L3001973,410,Must de Cartier 6-credit card wallet,aeid5482_cartier,2022-11-03 17:01:36.078080,https://www.cartier.com,,UK,
