Availability,Colors,Context_Identifier,Description,Execution_Id,Feed_Code,Price_Currency,Product_Id,Product_Price,Product_Title,Record_Create_By,Record_Create_Date,Site,Source,Source_Country,Type
OutofStock,,,"Must de Cartier briefcase with three gussets in tan calfskin. Palladium-finish metal parts. Interior: brown fabric lining, one flat laptop compartment, one zipped pocket, two smartphone pockets, one pen loop. Dimensions: 400 mm high x 300 mm wide x 70 mm deep. Hand carry.",,aeid5482,SAR,CRL1002263,15000.00,"Briefcase, Must de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-him/briefcase-must-de-cartier-CRL1002263.html,SaudiArabia,bags
OutofStock,,,"Large document holder in black calfskin, Must de Cartier. Zipped closure, palladium-finish metal parts. Exterior: embossed double C logo, one zipped pocket, detachable handle. Interior: black fabric lining, one zipped pocket, one flat pocket with embossed silver-colored Cartier signature. Dimensions: 250 mm high x 350 mm wide x 40 mm deep. Hand and wrist carry with detachable handle.",,aeid5482,SAR,CRL1002260,5200.00,"GM Pouch, Must de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/personal-accessories/wallets-%26-pouches/gm-pouch-must-de-cartier-CRL1002260.html,SaudiArabia,bags
OutofStock,,,"Mini messenger bag in black calfskin, Must de Cartier. Zipped closure, palladium-finish metal parts. Exterior: embossed double C logo, one zipped pocket, adjustable strap. Interior: black fabric lining, one flat pocket. Embossed silver-colored Cartier signature. Dimensions: 210 mm high x 160 mm wide x 50 mm deep.",,aeid5482,SAR,CRL1002275,6250.00,"Mini messenger bag, Must de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-him/mini-messenger-bag-must-de-cartier-CRL1002275.html,SaudiArabia,bags
OutofStock,,,"Must de Cartier pouch in taupe calfskin, large model. Zippered closure, palladium-finish metal parts. Exterior: embossed double C logo, one zippered pocket, detachable handle. Interior: black fabric lining, one zippered pocket, one flat pocket with embossed silver-colored ""Cartier"" signature. Dimensions: 9.8” high x 13.8” wide x 1.6” deep. Hand and wrist carry with detachable handle.",,aeid5482,SAR,CRL1002349,5200.00,"Pouch large model, Must de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/personal-accessories/wallets-%26-pouches/pouch-large-model-must-de-cartier-CRL1002349.html,SaudiArabia,bags
OutofStock,,,"Golden metallic mini chain bag in black calfskin, golden and black enamel-finish clasp, golden hot-stamped “Cartier” signature on the inside. One interior compartment, one flat pocket and one signature pocket. One external flat pocket on the back of the bag. Lining: black lambskin. Removable chain. Dimensions: height 100 mm x width 200 mm x depth 45 mm. Hand and cross-body carry.",,aeid5482,SAR,CRL1002382,10200.00,"Mini chain bag, Panthère de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/mini-chain-bag-panthere-de-cartier-CRL1002382.html,SaudiArabia,bags
OutofStock,,,"Mini model chain bag in black calfskin, gold and black enamel-finish clasp, golden embossed “Cartier” signature inside. One interior compartment, one flat pocket and one signature pocket. One external flat pocket on the back of the bag. Lining: black lambskin. Removable chain. Dimensions: height 100 mm x width 200 mm x depth 45 mm. Hand and cross-body carry.",,aeid5482,SAR,CRL1002396,9150.00,"Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/chain-bag-mini-panthere-de-cartier-CRL1002396.html,SaudiArabia,bags
OutofStock,,,"Must de Cartier document holder in taupe calfskin, small model. Zippered closure, palladium-finish metal parts. Exterior: embossed double C logo, one zippered pocket. Interior: black fabric lining, one laptop compartment, one zippered pocket, two additional compartments. Embossed silver-colored ""Cartier"" signature. Dimensions: 10.6” high x 13.8” wide x 2.4” deep. Hand and shoulder carry with adjustable and detachable strap.",,aeid5482,SAR,CRL1002348,10000.00,"Document holder small model, Must de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-him/document-holder-small-model-must-de-cartier-CRL1002348.html,SaudiArabia,bags
OutofStock,,,"Mini model bag in black calfskin, golden garland motif, golden hot stamped “Cartier” signature inside. Two inside compartments, a signature pocket with removable mirror. Lining: black calfskin. Dimensions: 230 mm high x 210 mm long x 85 mm deep. Hand and shoulder carry with adjustable and detachable strap.",,aeid5482,SAR,CRL1002172,8700.00,"Top Handle Bag, Mini, Guirlande de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/top-handle-bag-mini-guirlande-de-cartier-CRL1002172.html,SaudiArabia,bags
OutofStock,,,"Small chain bag in black calfskin, gold and black enamel-finish clasp, golden embossed “Cartier” signature inside. Two interior compartments, one flat pocket and one signature pocket. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: height 155 mm x width 260 mm x depth 80 mm. Shoulder and cross-body carry.",,aeid5482,SAR,CRL1002411,12900.00,"Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/chain-bag-small-panthere-de-cartier-CRL1002411.html,SaudiArabia,bags
OutofStock,,,"Black sequined mini chain bag on a recycled ECONYL® nylon base, palladium and black enamel-finish clasp, silver ""Cartier"" signature hot stamped on the inside. One interior compartment, one flat pocket and one signature pocket. One external flat pocket on the back of the bag. Lining: recycled ECONYL® nylon. Removable chain. Dimensions: height 100 mm x width 200 mm x depth 45 mm. Hand and cross-body carry.",,aeid5482,SAR,CRL1002383,13700.00,"Mini chain bag, Panthère de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/mini-chain-bag-panthere-de-cartier-CRL1002383.html,SaudiArabia,bags
OutofStock,,,"Small chain bag in cherry red calf leather, gold and black enamel-finish clasp, gold-colored ""Cartier"" signature hot stamped on the inside. Two interior compartments, one flat pocket and one signature pocket. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: height 155 mm x length 260 mm x depth 80 mm. Shoulder and cross-body carry.",,aeid5482,SAR,CRL1002412,12900.00,"Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/chain-bag-small-panthere-de-cartier-CRL1002412.html,SaudiArabia,bags
OutofStock,,,"Must de Cartier carnassiere bag, medium model, in burgundy calfskin, signature Cartier medallion. Interior: Two gusseted compartments, one zipped pocket, one signature pocket with removable mirror, one flat pocket with flap. Lining in burgundy lambskin. Dimensions: 280 mm high x 230 mm long x 110 mm deep. Adjustable shoulder strap with gold-finish details for straight or across the shoulder carry.",,aeid5482,SAR,CRL1002238,11000.00,"Carnassiere bag, Medium, Must de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/carnassiere-bag-medium-must-de-cartier-CRL1002238.html,SaudiArabia,bags
OutofStock,,,"Mini chain bag in cherry red calf leather, gold and black enamel-finish clasp, gold-colored ""Cartier"" signature hot stamped on the inside. One interior compartment, one flat pocket and one signature pocket. One external flat pocket on the back of the bag. Lining: black lambskin. Removable chain. Dimensions: height 100 mm x width 200 mm x depth 45 mm. Hand and cross-body carry.",,aeid5482,SAR,CRL1002397,9150.00,"Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/chain-bag-mini-panthere-de-cartier-CRL1002397.html,SaudiArabia,bags
OutofStock,,,"Medium handle bag in dark green niloticus crocodile skin, black enamel- and gold-finish clasp, gold hot-stamped “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 180 mm high x 210 mm wide x 90 mm deep. Hand and cross-body carry.",,aeid5482,SAR,CRL1002337,95500.00,"Small model handle bag, Panthère de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/small-model-handle-bag-panthere-de-cartier-CRL1002337.html,SaudiArabia,bags
OutofStock,,,"Must de Cartier hobo bag, medium model, in supple burgundy calfskin, signature Cartier medallion. Interior: One zipped pocket, one signature pocket with removable mirror. Fastening system with push buttons. Lining: burgundy lambskin. Dimensions: 300 mm high x 292 mm long x 80 mm deep. Adjustable shoulder strap with gold-finish details for straight or across the shoulder carry.",,aeid5482,SAR,CRL1002248,9550.00,"Hobo bag medium model, Must de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/hobo-bag-medium-model-must-de-cartier-CRL1002248.html,SaudiArabia,bags
OutofStock,,,"Micro chain bag in pale pink calfskin, golden and pale pink enamel-finish clasp, golden hot-stamped “Cartier” signature inside. One inside compartment. One loop on the back. Lining: black lambskin. Removable chain. Dimensions: 3.1” high x 4.7” wide x 1.6” deep. Crossbody, shoulder or belt carry.",,aeid5482,SAR,CRL3002035,4600.00,"Chain bag micro, Double C de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/personal-accessories/wallets-%26-pouches/chain-bag-micro-double-c-de-cartier-CRL3002035.html,SaudiArabia,bags
OutofStock,,,"Mini chain bag in beige calfskin, palladium-finish clasp, silver hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 5.5” high x 7.9” wide x 3.3” deep. Shoulder and cross-body carry.",,aeid5482,SAR,CRL1002390,12100.00,"Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/chain-bag-mini-panthere-de-cartier-CRL1002390.html,SaudiArabia,bags
OutofStock,,,"Limited edition. Cactus de Cartier bag. Flower can be transformed into a brooch, 18K yellow gold (750/1000), lapis lazuli, chrysoprases and diamonds. Brooch back in 18K yellow gold (750/1000) with diamonds. Golden and blue alligator skin. Interior: Blue lambskin, “Cartier Made in France” marking engraved on a plate in 18K yellow gold (750/1000). Dimensions: 117 mm high x 163 mm long x 52 mm deep. 
18K yellow gold (750/1000) chain measuring 100 cm, with lapis lazuli and chrysoprases. Shoulder carry.",,aeid5482,SAR,CRL1002059,412000.00,"Bag, Cactus de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/personal-accessories/wallets-%26-pouches/bag-cactus-de-cartier-CRL1002059.html,SaudiArabia,bags
OutofStock,,,"Micro chain bag in black calfskin, golden and black enamel-finish clasp, golden hot-stamped “Cartier” signature inside. One inside compartment. One loop on the back. Lining: black lambskin. Removable chain. Dimensions: 3.1” high x 4.7” wide x 1.6” deep. Crossbody, shoulder or belt carry.",,aeid5482,SAR,CRL3002033,4600.00,"Chain bag micro, Double C de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/personal-accessories/wallets-%26-pouches/chain-bag-micro-double-c-de-cartier-CRL3002033.html,SaudiArabia,bags
OutofStock,,,"Mini model bag in red calfskin, golden garland motif, golden hot stamped “Cartier” signature inside. Two inside compartments, a signature pocket with removable mirror. Lining:  black calfskin. Dimensions: 230 mm high x 210 mm long x 85 mm deep. Hand and shoulder carry with adjustable and detachable strap.",,aeid5482,SAR,CRL1002174,8700.00,"Top Handle Bag, Mini, Guirlande de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/top-handle-bag-mini-guirlande-de-cartier-CRL1002174.html,SaudiArabia,bags
OutofStock,,,"Must de Cartier hobo bag, mini model, in burgundy calfskin, signature Cartier medallion. Interior: One signature pocket with removable mirror. Fastening system with push buttons. Lining: burgundy lambskin. Dimensions: 180 mm high x 175 mm long x 50 mm deep. Adjustable shoulder strap with gold-finish details for shoulder or crossbody carry.",,aeid5482,SAR,CRL1002256,5850.00,"Hobo bag mini model, Must de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/hobo-bag-mini-model-must-de-cartier-CRL1002256.html,SaudiArabia,bags
OutofStock,,,"Micro chain bag in cherry red calfskin, golden and cherry red enamel-finish clasp, golden embossed “Cartier” signature inside. One inside compartment. One loop on the back. Lining: black lambskin. Removable chain. Dimensions: 3.1” high x 4.7” wide x 1.6” deep. Crossbody, shoulder or belt carry.",,aeid5482,SAR,CRL3002034,4600.00,"Chain bag micro, Double C de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/personal-accessories/wallets-%26-pouches/chain-bag-micro-double-c-de-cartier-CRL3002034.html,SaudiArabia,bags
OutofStock,,,"Mini model shoulder bag in two-tone pink/pale pink calfskin, palladium and pale pink enamel-finish clasp, silver hot-stamped “Cartier” signature inside. Three inside compartments, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Dimensions: 160 mm high x 190 mm wide x 70 mm deep. Shoulder and cross-body carry.",,aeid5482,SAR,CRL1002363,10200.00,"Mini model shoulder bag, Double C de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/mini-model-shoulder-bag-double-c-de-cartier-CRL1002363.html,SaudiArabia,bags
OutofStock,,,"Must de Cartier carnassiere bag, nano model, in burgundy calfskin, signature Cartier medallion. Interior: One signature pocket with removable mirror, one flat pocket with flap. Lining in burgundy lambskin. Dimensions: 190 mm high x 150 mm long x 52 mm deep. Adjustable shoulder strap with gold-finish details for shoulder or crossbody carry.",,aeid5482,SAR,CRL1002241,5200.00,"Carnassière nano model, Must de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/carnassiere-nano-model-must-de-cartier-CRL1002241.html,SaudiArabia,bags
OutofStock,,,"Mini shoulder bag in powder pink calfskin, gold and powder pink enamel-finish clasp, golden hot stamped “Cartier” signature inside. Three inside compartments, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Dimensions: 160 mm high x 190 mm wide x 70 mm deep. Shoulder and cross-body carry.",,aeid5482,SAR,CRL1002291,10200.00,"Shoulder Bag, Mini, Double C de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/shoulder-bag-mini-double-c-de-cartier-CRL1002291.html,SaudiArabia,bags
OutofStock,,,"Must de Cartier hobo bag, mini model, in black calfskin, signature Cartier medallion. Interior: One signature pocket with removable mirror. Fastening system with push buttons. Lining: burgundy lambskin. Dimensions: 180 mm high x 175 mm long x 50 mm deep. Adjustable shoulder strap with gold-finish details for shoulder or crossbody carry.",,aeid5482,SAR,CRL1002255,5850.00,"Hobo bag mini model, Must de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/hobo-bag-mini-model-must-de-cartier-CRL1002255.html,SaudiArabia,bags
OutofStock,,,"Must de Cartier tote bag in burgundy calfskin, signature Cartier medallion. Interior: Two flat pockets, one zipped pocket, one signature pocket with removable mirror. Fastening system with push buttons. Lining in burgundy lambskin. Dimensions: 285 mm high x 310 mm long x 170 mm deep. Two handles for hand or shoulder carry.",,aeid5482,SAR,CRL1002278,8550.00,"Tote Bag, Must de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/tote-bag-must-de-cartier-CRL1002278.html,SaudiArabia,bags
OutofStock,,,"Mini shoulder bag in gray calfskin, golden and gray enamel-finish clasp, golden hot-stamped “Cartier” signature inside. Three inside compartments, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Dimensions: 6.3” high x 7.5” wide x 2.75” deep. Shoulder and cross-body carry.",,aeid5482,SAR,CRL1002346,10200.00,"Mini model shoulder bag, Double C de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/mini-model-shoulder-bag-double-c-de-cartier-CRL1002346.html,SaudiArabia,bags
OutofStock,,,"Nano model shoulder bag in mint calfskin, golden and mint enamel-finish clasp, golden embossed “Cartier” signature inside. Three inside compartments, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Dimensions: 170 mm high x 130 mm wide x 60 mm deep. Shoulder and cross-body carry.",,aeid5482,SAR,CRL1002312,8750.00,"Shoulder Bag, Nano, Double C de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/shoulder-bag-nano-double-c-de-cartier-CRL1002312.html,SaudiArabia,bags
OutofStock,,,"Mini chain bag in pale yellow calfskin, palladium-finish clasp, silver hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 5.5” high x 7.9” wide x 3.3” deep. Shoulder and cross-body carry.",,aeid5482,SAR,CRL1002362,12100.00,"Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/chain-bag-mini-panthere-de-cartier-CRL1002362.html,SaudiArabia,bags
OutofStock,,,"Mini model shoulder bag in dark green calfskin, gold and dark green enamel-finish clasp, golden hot-stamped “Cartier” signature inside. Three inside compartments, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Dimensions: 160 mm high x 190 mm wide x 70 mm deep. Shoulder and cross-body carry.",,aeid5482,SAR,CRL1002345,10200.00,"Mini model shoulder bag, Double C de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/mini-model-shoulder-bag-double-c-de-cartier-CRL1002345.html,SaudiArabia,bags
OutofStock,,,"Small chain bag in petrol blue calfskin, golden-finish clasp, golden hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 6.3” high x 9.3” wide x 4.1” deep. Shoulder and cross-body carry.",,aeid5482,SAR,CRL1002360,13300.00,"Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/chain-bag-small-panthere-de-cartier-CRL1002360.html,SaudiArabia,bags
OutofStock,,,"Must de Cartier saddle bag, nano model, in black calfskin, signature Cartier medallion. Interior: One signature pocket with removable mirror, one flat pocket with flap. Lining in burgundy lambskin. Dimensions: 150 mm high x 190 mm long x 52 mm deep. Adjustable shoulder strap with gold-finish details for shoulder or crossbody carry.",,aeid5482,SAR,CRL1002242,5200.00,"Carnassière nano model, Must de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/carnassiere-nano-model-must-de-cartier-CRL1002242.html,SaudiArabia,bags
OutofStock,,,"Small handle bag in cherry red calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 180 mm high x 210 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,SAR,CRL1002324,12900.00,"Top handle bag small model, Panthère de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/top-handle-bag-small-model-panthere-de-cartier-CRL1002324.html,SaudiArabia,bags
OutofStock,,,"Mini Shoulder bag in black calfskin, gold and black enamel-finish clasp, golden hot stamped “Cartier” signature inside. Three inside compartments, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Dimensions: 160 mm high x 190 mm wide x 70 mm deep. Shoulder and cross-body carry.",,aeid5482,SAR,CRL1002289,10200.00,"Shoulder Bag, Mini, Double C de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/shoulder-bag-mini-double-c-de-cartier-CRL1002289.html,SaudiArabia,bags
OutofStock,,,"Small model chain bag in black calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. One interior compartment, one zipped pocket, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 150 mm high x 240 mm wide x 50 mm deep. Shoulder and cross-body carry.",,aeid5482,SAR,CRL1002305,12100.00,"Chain bag  small model, Double C de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/chain-bag--small-model-double-c-de-cartier-CRL1002305.html,SaudiArabia,bags
OutofStock,,,"Mini chain bag in navy blue calfskin, palladium-finish clasp, silver hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 5.5” high x 7.9” wide x 3.3” deep. Shoulder and cross-body carry.",,aeid5482,SAR,CRL1002355,12100.00,"Chain bag mini, Panthère de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/chain-bag-mini-panthere-de-cartier-CRL1002355.html,SaudiArabia,bags
OutofStock,,,"Small handle bag in dark green calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 180 mm high x 210 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,SAR,CRL1002330,12900.00,"Top handle bag small model, Panthère de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/top-handle-bag-small-model-panthere-de-cartier-CRL1002330.html,SaudiArabia,bags
OutofStock,,,"Small handle bag in black calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 180 mm high x 210 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,SAR,CRL1002323,12900.00,"Top handle bag small model, Panthère de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/top-handle-bag-small-model-panthere-de-cartier-CRL1002323.html,SaudiArabia,bags
OutofStock,,,"Mini model chain bag in Capri blue calfskin, golden and Capri blue enamel-finish clasp, golden embossed “Cartier” signature inside. One interior compartment, six credit card slots, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Removable chain. Dimensions: 120 mm high x 200 mm wide x 35 mm deep. Shoulder and cross-body carry.",,aeid5482,SAR,CRL1002308,10600.00,"Mini model chain bag, Double C de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/mini-model-chain-bag-double-c-de-cartier-CRL1002308.html,SaudiArabia,bags
OutofStock,,,"Nano model shoulder bag in Capri blue calfskin, golden and Capri blue enamel-finish clasp, golden embossed “Cartier” signature inside. Three inside compartments, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Dimensions: 170 mm high x 130 mm wide x 60 mm deep. Shoulder and cross-body carry.",,aeid5482,SAR,CRL1002311,8750.00,"Shoulder Bag, Nano, Double C de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/shoulder-bag-nano-double-c-de-cartier-CRL1002311.html,SaudiArabia,bags
OutofStock,,,"Small chain bag in navy blue calfskin, palladium-finish clasp, silver hot-stamped “Cartier” signature on the inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One pocket on the back. Lining: black lambskin. Dimensions: 6.3” high x 9.3” wide x 4.1” deep. Shoulder and cross-body carry.",,aeid5482,SAR,CRL1002354,13300.00,"Chain bag small, Panthère de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/chain-bag-small-panthere-de-cartier-CRL1002354.html,SaudiArabia,bags
OutofStock,,,"Nano model shoulder bag in fuchsia calfskin, gold and fuchsia enamel-finish clasp, golden hot stamped “Cartier” signature inside. Three inside compartments, one flat pocket and one signature pocket with removable mirror. Lining: black lambskin. Dimensions: 130 mm high x 170 mm wide x 60 mm deep. Shoulder and cross-body carry.",,aeid5482,SAR,CRL1002297,8750.00,"Shoulder Bag, Nano, Double C de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/shoulder-bag-nano-double-c-de-cartier-CRL1002297.html,SaudiArabia,bags
OutofStock,,,"Must de Cartier saddle bag, nano model, in green calfskin, signature Cartier medallion. Interior: One signature pocket with removable mirror, one flat pocket with flap. Lining in burgundy lambskin. Dimensions: 150 mm high x 190 mm long x 52 mm deep. Adjustable shoulder strap with gold-finish details for shoulder or crossbody carry.",,aeid5482,SAR,CRL1002286,5200.00,"Carnassière nano model, Must de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/carnassiere-nano-model-must-de-cartier-CRL1002286.html,SaudiArabia,bags
OutofStock,,,"Mini, Hobo Bag, Must de Cartier, in green calfskin, signature Cartier medallion. Interior: One signature pocket with removable mirror. Fastening system with push buttons. Lining: burgundy lambskin. Dimensions: 180 mm high x 175 mm long x 50 mm deep. Adjustable shoulder strap with gold-finish details for shoulder or crossbody carry.",,aeid5482,SAR,CRL1002287,5850.00,"Hobo bag mini model, Must de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/hobo-bag-mini-model-must-de-cartier-CRL1002287.html,SaudiArabia,bags
OutofStock,,,"Mini model handle bag in dark green calfskin, golden and black enamel-finish clasp, golden embossed “Cartier” signature inside. Two inside compartments, one flat pocket and one signature pocket with removable mirror. One external flat pocket on the back of the bag. Lining: black lambskin. Dimensions: 150 mm high x 185 mm wide x 80 mm deep. Hand and cross-body carry.",,aeid5482,SAR,CRL1002327,11200.00,"Top handle bag mini model, Panthère de Cartier",aeid5482_cartier,2022-11-04 15:39:13.764503,https://www.cartier.com,https://www.cartier.com/en-sa/art-of-living/bags/bags-for-her/top-handle-bag-mini-model-panthere-de-cartier-CRL1002327.html,SaudiArabia,bags
