Availability,Available_Colors_OR_Size,Available_Size,Context_Identifier,Description,Execution_Id,Feed_Code,Price_Currency,Product_Id,Product_Price,Product_Title,Record_Create_By,Record_Create_Date,Site,Source,Source_Country,Type
Add to bag,,,,"Décor C de Cartier sunglasses in black composite, black enamel logo, cat eye shape and graduated grey lenses. Dimensions: 51 mm lenses, 26 mm bridge, 135 mm temples.",,,kr,ESW00569,"7,805",Décor C de Cartier sunglasses,,,,https://www.cartier.com/en-se/decor-c-de-cartier-sunglasses_cod25185454457159002.html,,
Add to bag,,,,"Panthère de Cartier sunglasses in smooth golden-finish metal, square shape and graduated grey lenses with golden flash. Dimensions: 59 mm lenses, 16 mm bridge, 140 mm temples.",,,kr,ESW00564,"11,955",Panthère de Cartier sunglasses,,,,https://www.cartier.com/en-se/panthere-de-cartier-sunglasses_cod25185454457154816.html,,
Add to bag,,,,"Panthère de Cartier sunglasses in smooth golden-finish metal, square shape and graduated burgundy lenses with rose gold-tone flash. Dimensions: 59 mm lenses, 16 mm bridge, 140 mm temples.",,,kr,ESW00565,"11,955",Panthère de Cartier sunglasses,,,,https://www.cartier.com/en-se/panthere-de-cartier-sunglasses_cod25185454457158990.html,,
Add to bag,,,,"Santos de Cartier sunglasses in smooth and brushed golden-finish metal, square shape and graduated burgundy and apricot lenses with pink flash. Dimensions: 57 mm lenses, 17 mm bridge, 140 mm temples.",,,kr,ESW00558,"9,940",Santos de Cartier sunglasses,,,,https://www.cartier.com/en-se/santos-de-cartier-sunglasses_cod25185454457154811.html,,
Add to bag,,,,"Santos de Cartier sunglasses in smooth and brushed golden-finish metal, square shape and graduated grey lenses with golden flash. Dimensions: 57 mm lenses, 17 mm bridge, 140 mm temples.",,,kr,ESW00557,"9,940",Santos de Cartier sunglasses,,,,https://www.cartier.com/en-se/santos-de-cartier-sunglasses_cod25185454457154810.html,,
Add to bag,,,,"Décor C sunglasses in smooth golden-finish metal, rectangular shape and green lenses. Dimensions: 57 mm lenses, 18 mm bridge, 140 mm temples.",,,kr,ESW00586,"10,950",Signature C de Cartier sunglasses,,,,https://www.cartier.com/en-se/signature-c-de-cartier-sunglasses_cod36856120585486091.html,,
Add to bag,,,,"Décor C de Cartier sunglasses in smooth golden-finish metal, rectangular shape and green lenses. Dimensions: 59 mm lenses, 19 mm bridge, 145 mm temples.",,,kr,ESW00589,"10,950",Signature C de Cartier sunglasses,,,,https://www.cartier.com/en-se/signature-c-de-cartier-sunglasses_cod36856120585486100.html,,
Add to bag,,,,"Santos de Cartier sunglasses in smooth and brushed golden-finish metal, cat eye shape and grey lenses with golden flash. Dimensions: 59 mm lenses, 16 mm bridge, 140 mm temples.",,,kr,ESW00579,"11,200",Santos de Cartier sunglasses,,,,https://www.cartier.com/en-se/santos-de-cartier-sunglasses_cod36856120585486070.html,,
Add to bag,,,,"Santos de Cartier sunglasses in smooth and brushed golden-finish metal, rectangular shape and polarised green lenses. Dimensions: 60 mm lenses, 16 mm bridge, 140 mm temples.",,,kr,ESW00575,"11,580",Santos de Cartier sunglasses,,,,https://www.cartier.com/en-se/santos-de-cartier-sunglasses_cod36856120585486058.html,,
Add to bag,,,,"Santos de Cartier sunglasses in smooth and brushed platinum-finish metal, pilot shape and polarised green lenses. Dimensions: 59 mm lenses, 19 mm bridge, 145 mm temples.",,,kr,ESW00573,"12,460",Santos de Cartier sunglasses,,,,https://www.cartier.com/en-se/santos-de-cartier-sunglasses_cod36856120585486052.html,,
Add to bag,,,,"Santos de Cartier sunglasses in smooth and brushed platinum-finish metal, pilot shape and grey polarised lenses. Dimensions: 57 mm lenses, 20 mm bridge, 145 mm temples.",,,kr,ESW00574,"12,460",Santos de Cartier sunglasses,,,,https://www.cartier.com/en-se/santos-de-cartier-sunglasses_cod36856120585486055.html,,
Add to bag,,,,"Santos de Cartier sunglasses in smooth and brushed golden-finish metal, mask shape and grey lenses. Dimensions: 99 mm lenses, 1 mm bridge, 140 mm temples.",,,kr,ESW00576,"11,580",Santos de Cartier sunglasses,,,,https://www.cartier.com/en-se/santos-de-cartier-sunglasses_cod36856120585486061.html,,
Add to bag,,,,"Santos de Cartier sunglasses in smooth and brushed golden-finish metal, square shape and graduated brown lenses with golden flash. Dimensions: 58 mm lenses, 15 mm bridge, 140 mm temples.",,,kr,ESW00577,"11,200",Santos de Cartier sunglasses,,,,https://www.cartier.com/en-se/santos-de-cartier-sunglasses_cod36856120585486064.html,,
Add to bag,,,,"Pasha de Cartier sunglasses in smooth platinum-finish titanium, round shape and blue lenses. Dimensions: 51 mm lenses, 20 mm bridge, 145 mm temples.",,,kr,ESW00588,"15,100",Pasha de Cartier Sunglasses,,,,https://www.cartier.com/en-se/pasha-de-cartier-sunglasses_cod36856120585486097.html,,
Add to bag,,,,"Panthère de Cartier sunglasses in smooth golden-finish metal, rectangular shape and graduated brown lenses with golden flash. Dimensions: 59 mm lenses, 18 mm bridge, 140 mm temples.",,,kr,ESW00584,"9,940",Panthère de Cartier sunglasses,,,,https://www.cartier.com/en-se/panthere-de-cartier-sunglasses_cod36856120585486085.html,,
Add to bag,,,,"Panthère de Cartier sunglasses in smooth golden-finish metal, pilot shape and graduated orange lenses with golden flash. Dimensions: 60 mm lenses, 13 mm bridge, 140 mm temples.",,,kr,ESW00585,"9,940",Panthère de Cartier sunglasses,,,,https://www.cartier.com/en-se/panthere-de-cartier-sunglasses_cod36856120585486088.html,,
Add to bag,,,,"Première de Cartier sunglasses in smooth golden-finish metal and black enamel, pilot shape and grey lenses. Dimensions: 61 mm lenses, 14 mm bridge, 145 mm temples.",,,kr,ESW00587,"12,835",Première de Cartier sunglasses,,,,https://www.cartier.com/en-se/premiere-de-cartier-sunglasses_cod36856120585486094.html,,
Add to bag,,,,"Panthère de Cartier sunglasses in smooth golden-finish metal, round shape and graduated burgundy lenses with pink flash. Dimensions: 62 mm lenses, 17 mm bridge, 140 mm temples.",,,kr,ESW00582,"9,940",Panthère de Cartier sunglasses,,,,https://www.cartier.com/en-se/panthere-de-cartier-sunglasses_cod36856120585486079.html,,
